county,jurisdiction,candidate,party,office,district,votes
Grafton,SugarHill,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,SugarHill,Jeffrey B. Peters,Republican,President,,0
Grafton,SugarHill,Michael Skok,Republican,President,,0
Grafton,SugarHill,Jim Taylor,Republican,President,,0
Grafton,SugarHill,Scattered,Republican,President,,NA
Grafton,SugarHill,Elizabeth Dole,Republican,President,,0
Grafton,Thornton,Gary Bauer,Republican,President,,1
Grafton,Thornton,"Samuel H. Berry, Jr",Republican,President,,1
Grafton,Thornton,George W. Bush,Republican,President,,106
Grafton,Thornton,Kenneth A. Capalbo,Republican,President,,0
Grafton,Thornton,Steve Forbes,Republican,President,,88
Grafton,Thornton,Mark 'Dick' Harnes,Republican,President,,0
Grafton,Thornton,Orrin G. Hatch,Republican,President,,1
Grafton,Thornton,Alan Lee Keyes,Republican,President,,23
Grafton,Thornton,Andy Martin,Republican,President,,0
Grafton,Thornton,John McCain,Republican,President,,214
Grafton,Thornton,Timothy Lee Mosby,Republican,President,,0
Grafton,Thornton,Tom Oyler,Republican,President,,0
Grafton,Thornton,Richard C. Peet,Republican,President,,0
Grafton,Thornton,Dorian Yeager,Republican,President,,0
Grafton,Thornton,Bill Bradley,Republican,President,,2
Grafton,Thornton,Charles Buckley,Republican,President,,0
Grafton,Thornton,Willie F. Carter,Republican,President,,0
Grafton,Thornton,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,Thornton,John B. Eaton,Republican,President,,0
Grafton,Thornton,Al Gore,Republican,President,,0
Grafton,Thornton,Mark Greenstein,Republican,President,,0
Grafton,Thornton,Vincent S. Hamm,Republican,President,,0
Grafton,Thornton,Heather Harder,Republican,President,,0
Grafton,Thornton,Thomas Koos,Republican,President,,0
Grafton,Thornton,"Lyndon H. LaRouche, Jr",Republican,President,,0
Grafton,Thornton,Nathaniel Thomas Mullins,Republican,President,,0
Grafton,Thornton,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,Thornton,Jeffrey B. Peters,Republican,President,,0
Grafton,Thornton,Michael Skok,Republican,President,,0
Grafton,Thornton,Jim Taylor,Republican,President,,0
Grafton,Thornton,Scattered,Republican,President,,NA
Grafton,Thornton,Elizabeth Dole,Republican,President,,1
Grafton,Warren,Gary Bauer,Republican,President,,0
Grafton,Warren,"Samuel H. Berry, Jr",Republican,President,,0
Grafton,Warren,George W. Bush,Republican,President,,49
Grafton,Warren,Kenneth A. Capalbo,Republican,President,,0
Grafton,Warren,Steve Forbes,Republican,President,,27
Grafton,Warren,Mark 'Dick' Harnes,Republican,President,,0
Grafton,Warren,Orrin G. Hatch,Republican,President,,0
Grafton,Warren,Alan Lee Keyes,Republican,President,,19
Grafton,Warren,Andy Martin,Republican,President,,1
Grafton,Warren,John McCain,Republican,President,,84
Grafton,Warren,Timothy Lee Mosby,Republican,President,,0
Grafton,Warren,Tom Oyler,Republican,President,,0
Grafton,Warren,Richard C. Peet,Republican,President,,0
Grafton,Warren,Dorian Yeager,Republican,President,,0
Grafton,Warren,Bill Bradley,Republican,President,,0
Grafton,Warren,Charles Buckley,Republican,President,,0
Grafton,Warren,Willie F. Carter,Republican,President,,0
Grafton,Warren,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,Warren,John B. Eaton,Republican,President,,0
Grafton,Warren,Al Gore,Republican,President,,0
Grafton,Warren,Mark Greenstein,Republican,President,,0
Grafton,Warren,Vincent S. Hamm,Republican,President,,0
Grafton,Warren,Heather Harder,Republican,President,,0
Grafton,Warren,Thomas Koos,Republican,President,,0
Grafton,Warren,"Lyndon H. LaRouche, Jr",Republican,President,,0
Grafton,Warren,Nathaniel Thomas Mullins,Republican,President,,0
Grafton,Warren,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,Warren,Jeffrey B. Peters,Republican,President,,0
Grafton,Warren,Michael Skok,Republican,President,,0
Grafton,Warren,Jim Taylor,Republican,President,,0
Grafton,Warren,Scattered,Republican,President,,NA
Grafton,Warren,Elizabeth Dole,Republican,President,,0
Grafton,WatervilleValley,Gary Bauer,Republican,President,,0
Grafton,WatervilleValley,"Samuel H. Berry, Jr",Republican,President,,0
Grafton,WatervilleValley,George W. Bush,Republican,President,,27
Grafton,WatervilleValley,Kenneth A. Capalbo,Republican,President,,1
Grafton,WatervilleValley,Steve Forbes,Republican,President,,10
Grafton,WatervilleValley,Mark 'Dick' Harnes,Republican,President,,0
Grafton,WatervilleValley,Orrin G. Hatch,Republican,President,,0
Grafton,WatervilleValley,Alan Lee Keyes,Republican,President,,2
Grafton,WatervilleValley,Andy Martin,Republican,President,,0
Grafton,WatervilleValley,John McCain,Republican,President,,36
Grafton,WatervilleValley,Timothy Lee Mosby,Republican,President,,0
Grafton,WatervilleValley,Tom Oyler,Republican,President,,0
Grafton,WatervilleValley,Richard C. Peet,Republican,President,,0
Grafton,WatervilleValley,Dorian Yeager,Republican,President,,0
Grafton,WatervilleValley,Bill Bradley,Republican,President,,0
Grafton,WatervilleValley,Charles Buckley,Republican,President,,0
Grafton,WatervilleValley,Willie F. Carter,Republican,President,,0
Grafton,WatervilleValley,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,WatervilleValley,John B. Eaton,Republican,President,,0
Grafton,WatervilleValley,Al Gore,Republican,President,,0
Grafton,WatervilleValley,Mark Greenstein,Republican,President,,0
Grafton,WatervilleValley,Vincent S. Hamm,Republican,President,,0
Grafton,WatervilleValley,Heather Harder,Republican,President,,0
Grafton,WatervilleValley,Thomas Koos,Republican,President,,0
Grafton,WatervilleValley,"Lyndon H. LaRouche, Jr",Republican,President,,0
Grafton,WatervilleValley,Nathaniel Thomas Mullins,Republican,President,,0
Grafton,WatervilleValley,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,WatervilleValley,Jeffrey B. Peters,Republican,President,,0
Grafton,WatervilleValley,Michael Skok,Republican,President,,0
Grafton,WatervilleValley,Jim Taylor,Republican,President,,0
Grafton,WatervilleValley,Scattered,Republican,President,,NA
Grafton,WatervilleValley,Elizabeth Dole,Republican,President,,0
Grafton,Wentworth,Gary Bauer,Republican,President,,1
Grafton,Wentworth,"Samuel H. Berry, Jr",Republican,President,,0
Grafton,Wentworth,George W. Bush,Republican,President,,55
Grafton,Wentworth,Kenneth A. Capalbo,Republican,President,,0
Grafton,Wentworth,Steve Forbes,Republican,President,,30
Grafton,Wentworth,Mark 'Dick' Harnes,Republican,President,,0
Grafton,Wentworth,Orrin G. Hatch,Republican,President,,1
Grafton,Wentworth,Alan Lee Keyes,Republican,President,,14
Grafton,Wentworth,Andy Martin,Republican,President,,0
Grafton,Wentworth,John McCain,Republican,President,,68
Grafton,Wentworth,Timothy Lee Mosby,Republican,President,,0
Grafton,Wentworth,Tom Oyler,Republican,President,,0
Grafton,Wentworth,Richard C. Peet,Republican,President,,0
Grafton,Wentworth,Dorian Yeager,Republican,President,,0
Grafton,Wentworth,Bill Bradley,Republican,President,,0
Grafton,Wentworth,Charles Buckley,Republican,President,,0
Grafton,Wentworth,Willie F. Carter,Republican,President,,0
Grafton,Wentworth,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,Wentworth,John B. Eaton,Republican,President,,0
Grafton,Wentworth,Al Gore,Republican,President,,1
Grafton,Wentworth,Mark Greenstein,Republican,President,,2
Grafton,Wentworth,Vincent S. Hamm,Republican,President,,0
Grafton,Wentworth,Heather Harder,Republican,President,,0
Grafton,Wentworth,Thomas Koos,Republican,President,,0
Grafton,Wentworth,"Lyndon H. LaRouche, Jr",Republican,President,,0
Grafton,Wentworth,Nathaniel Thomas Mullins,Republican,President,,0
Grafton,Wentworth,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,Wentworth,Jeffrey B. Peters,Republican,President,,0
Grafton,Wentworth,Michael Skok,Republican,President,,0
Grafton,Wentworth,Jim Taylor,Republican,President,,0
Grafton,Wentworth,Scattered,Republican,President,,NA
Grafton,Wentworth,Elizabeth Dole,Republican,President,,0
Grafton,Woodstock,Gary Bauer,Republican,President,,2
Grafton,Woodstock,"Samuel H. Berry, Jr",Republican,President,,0
Grafton,Woodstock,George W. Bush,Republican,President,,76
Grafton,Woodstock,Kenneth A. Capalbo,Republican,President,,0
Grafton,Woodstock,Steve Forbes,Republican,President,,48
Grafton,Woodstock,Mark 'Dick' Harnes,Republican,President,,0
Grafton,Woodstock,Orrin G. Hatch,Republican,President,,0
Grafton,Woodstock,Alan Lee Keyes,Republican,President,,8
Grafton,Woodstock,Andy Martin,Republican,President,,0
Grafton,Woodstock,John McCain,Republican,President,,109
Grafton,Woodstock,Timothy Lee Mosby,Republican,President,,0
Grafton,Woodstock,Tom Oyler,Republican,President,,0
Grafton,Woodstock,Richard C. Peet,Republican,President,,0
Grafton,Woodstock,Dorian Yeager,Republican,President,,0
Grafton,Woodstock,Bill Bradley,Republican,President,,0
Grafton,Woodstock,Charles Buckley,Republican,President,,0
Grafton,Woodstock,Willie F. Carter,Republican,President,,0
Grafton,Woodstock,Randolph 'Randy' W. Crow,Republican,President,,0
Grafton,Woodstock,John B. Eaton,Republican,President,,0
Grafton,Woodstock,Al Gore,Republican,President,,0
Grafton,Woodstock,Mark Greenstein,Republican,President,,0
Grafton,Woodstock,Vincent S. Hamm,Republican,President,,0
Grafton,Woodstock,Heather Harder,Republican,President,,0
Grafton,Woodstock,Thomas Koos,Republican,President,,0
Grafton,Woodstock,"Lyndon H. LaRouche, Jr",Republican,President,,0
Grafton,Woodstock,Nathaniel Thomas Mullins,Republican,President,,0
Grafton,Woodstock,"Edward T. O'Donnell, Jr",Republican,President,,0
Grafton,Woodstock,Jeffrey B. Peters,Republican,President,,0
Grafton,Woodstock,Michael Skok,Republican,President,,0
Grafton,Woodstock,Jim Taylor,Republican,President,,0
Grafton,Woodstock,Scattered,Republican,President,,1
Grafton,Woodstock,Elizabeth Dole,Republican,President,,0
Hillsborough,Amherst,Gary Bauer,Republican,President,,14
Hillsborough,Amherst,"Samuel H. Berry, Jr",Republican,President,,0
Hillsborough,Amherst,George W. Bush,Republican,President,,1002
Hillsborough,Amherst,Kenneth A. Capalbo,Republican,President,,1
Hillsborough,Amherst,Steve Forbes,Republican,President,,285
Hillsborough,Amherst,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Amherst,Orrin G. Hatch,Republican,President,,1
Hillsborough,Amherst,Alan Lee Keyes,Republican,President,,146
Hillsborough,Amherst,Andy Martin,Republican,President,,0
Hillsborough,Amherst,John McCain,Republican,President,,1631
Hillsborough,Amherst,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Amherst,Tom Oyler,Republican,President,,0
Hillsborough,Amherst,Richard C. Peet,Republican,President,,0
Hillsborough,Amherst,Dorian Yeager,Republican,President,,0
Hillsborough,Amherst,Bill Bradley,Republican,President,,15
Hillsborough,Amherst,Charles Buckley,Republican,President,,0
Hillsborough,Amherst,Willie F. Carter,Republican,President,,0
Hillsborough,Amherst,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Amherst,John B. Eaton,Republican,President,,0
Hillsborough,Amherst,Al Gore,Republican,President,,6
Hillsborough,Amherst,Mark Greenstein,Republican,President,,0
Hillsborough,Amherst,Vincent S. Hamm,Republican,President,,0
Hillsborough,Amherst,Heather Harder,Republican,President,,0
Hillsborough,Amherst,Thomas Koos,Republican,President,,0
Hillsborough,Amherst,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Amherst,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Amherst,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Amherst,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Amherst,Michael Skok,Republican,President,,0
Hillsborough,Amherst,Jim Taylor,Republican,President,,0
Hillsborough,Amherst,Scattered,Republican,President,,0
Hillsborough,Amherst,Elizabeth Dole,Republican,President,,NA
Hillsborough,Antrim,Gary Bauer,Republican,President,,5
Hillsborough,Antrim,"Samuel H. Berry, Jr",Republican,President,,0
Hillsborough,Antrim,George W. Bush,Republican,President,,160
Hillsborough,Antrim,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Antrim,Steve Forbes,Republican,President,,84
Hillsborough,Antrim,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Antrim,Orrin G. Hatch,Republican,President,,1
Hillsborough,Antrim,Alan Lee Keyes,Republican,President,,41
Hillsborough,Antrim,Andy Martin,Republican,President,,0
Hillsborough,Antrim,John McCain,Republican,President,,257
Hillsborough,Antrim,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Antrim,Tom Oyler,Republican,President,,0
Hillsborough,Antrim,Richard C. Peet,Republican,President,,0
Hillsborough,Antrim,Dorian Yeager,Republican,President,,1
Hillsborough,Antrim,Bill Bradley,Republican,President,,0
Hillsborough,Antrim,Charles Buckley,Republican,President,,0
Hillsborough,Antrim,Willie F. Carter,Republican,President,,0
Hillsborough,Antrim,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Antrim,John B. Eaton,Republican,President,,0
Hillsborough,Antrim,Al Gore,Republican,President,,0
Hillsborough,Antrim,Mark Greenstein,Republican,President,,0
Hillsborough,Antrim,Vincent S. Hamm,Republican,President,,0
Hillsborough,Antrim,Heather Harder,Republican,President,,0
Hillsborough,Antrim,Thomas Koos,Republican,President,,0
Hillsborough,Antrim,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Antrim,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Antrim,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Antrim,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Antrim,Michael Skok,Republican,President,,0
Hillsborough,Antrim,Jim Taylor,Republican,President,,0
Hillsborough,Antrim,Scattered,Republican,President,,0
Hillsborough,Antrim,Elizabeth Dole,Republican,President,,NA
Hillsborough,Bedford,Gary Bauer,Republican,President,,34
Hillsborough,Bedford,"Samuel H. Berry, Jr",Republican,President,,0
Hillsborough,Bedford,George W. Bush,Republican,President,,1859
Hillsborough,Bedford,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Bedford,Steve Forbes,Republican,President,,881
Hillsborough,Bedford,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Bedford,Orrin G. Hatch,Republican,President,,2
Hillsborough,Bedford,Alan Lee Keyes,Republican,President,,310
Hillsborough,Bedford,Andy Martin,Republican,President,,1
Hillsborough,Bedford,John McCain,Republican,President,,2265
Hillsborough,Bedford,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Bedford,Tom Oyler,Republican,President,,0
Hillsborough,Bedford,Richard C. Peet,Republican,President,,0
Hillsborough,Bedford,Dorian Yeager,Republican,President,,0
Hillsborough,Bedford,Bill Bradley,Republican,President,,14
Hillsborough,Bedford,Charles Buckley,Republican,President,,0
Hillsborough,Bedford,Willie F. Carter,Republican,President,,0
Hillsborough,Bedford,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Bedford,John B. Eaton,Republican,President,,0
Hillsborough,Bedford,Al Gore,Republican,President,,12
Hillsborough,Bedford,Mark Greenstein,Republican,President,,0
Hillsborough,Bedford,Vincent S. Hamm,Republican,President,,0
Hillsborough,Bedford,Heather Harder,Republican,President,,0
Hillsborough,Bedford,Thomas Koos,Republican,President,,0
Hillsborough,Bedford,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Bedford,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Bedford,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Bedford,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Bedford,Michael Skok,Republican,President,,0
Hillsborough,Bedford,Jim Taylor,Republican,President,,0
Hillsborough,Bedford,Scattered,Republican,President,,1
Hillsborough,Bedford,Elizabeth Dole,Republican,President,,1
Hillsborough,Bennington,Gary Bauer,Republican,President,,2
Hillsborough,Bennington,"Samuel H. Berry, Jr",Republican,President,,1
Hillsborough,Bennington,George W. Bush,Republican,President,,72
Hillsborough,Bennington,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Bennington,Steve Forbes,Republican,President,,57
Hillsborough,Bennington,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Bennington,Orrin G. Hatch,Republican,President,,0
Hillsborough,Bennington,Alan Lee Keyes,Republican,President,,25
Hillsborough,Bennington,Andy Martin,Republican,President,,0
Hillsborough,Bennington,John McCain,Republican,President,,123
Hillsborough,Bennington,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Bennington,Tom Oyler,Republican,President,,0
Hillsborough,Bennington,Richard C. Peet,Republican,President,,0
Hillsborough,Bennington,Dorian Yeager,Republican,President,,0
Hillsborough,Bennington,Bill Bradley,Republican,President,,0
Hillsborough,Bennington,Charles Buckley,Republican,President,,0
Hillsborough,Bennington,Willie F. Carter,Republican,President,,0
Hillsborough,Bennington,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Bennington,John B. Eaton,Republican,President,,0
Hillsborough,Bennington,Al Gore,Republican,President,,2
Hillsborough,Bennington,Mark Greenstein,Republican,President,,0
Hillsborough,Bennington,Vincent S. Hamm,Republican,President,,0
Hillsborough,Bennington,Heather Harder,Republican,President,,0
Hillsborough,Bennington,Thomas Koos,Republican,President,,0
Hillsborough,Bennington,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Bennington,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Bennington,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Bennington,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Bennington,Michael Skok,Republican,President,,0
Hillsborough,Bennington,Jim Taylor,Republican,President,,0
Hillsborough,Bennington,Scattered,Republican,President,,0
Hillsborough,Bennington,Elizabeth Dole,Republican,President,,NA
Hillsborough,Brookline,Gary Bauer,Republican,President,,5
Hillsborough,Brookline,"Samuel H. Berry, Jr",Republican,President,,0
Hillsborough,Brookline,George W. Bush,Republican,President,,289
Hillsborough,Brookline,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Brookline,Steve Forbes,Republican,President,,114
Hillsborough,Brookline,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Brookline,Orrin G. Hatch,Republican,President,,0
Hillsborough,Brookline,Alan Lee Keyes,Republican,President,,57
Hillsborough,Brookline,Andy Martin,Republican,President,,0
Hillsborough,Brookline,John McCain,Republican,President,,474
Hillsborough,Brookline,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Brookline,Tom Oyler,Republican,President,,0
Hillsborough,Brookline,Richard C. Peet,Republican,President,,0
Hillsborough,Brookline,Dorian Yeager,Republican,President,,0
Hillsborough,Brookline,Bill Bradley,Republican,President,,3
Hillsborough,Brookline,Charles Buckley,Republican,President,,0
Hillsborough,Brookline,Willie F. Carter,Republican,President,,0
Hillsborough,Brookline,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Brookline,John B. Eaton,Republican,President,,0
Hillsborough,Brookline,Al Gore,Republican,President,,1
Hillsborough,Brookline,Mark Greenstein,Republican,President,,0
Hillsborough,Brookline,Vincent S. Hamm,Republican,President,,0
Hillsborough,Brookline,Heather Harder,Republican,President,,0
Hillsborough,Brookline,Thomas Koos,Republican,President,,0
Hillsborough,Brookline,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Brookline,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Brookline,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Brookline,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Brookline,Michael Skok,Republican,President,,0
Hillsborough,Brookline,Jim Taylor,Republican,President,,0
Hillsborough,Brookline,Scattered,Republican,President,,0
Hillsborough,Brookline,Elizabeth Dole,Republican,President,,NA
Hillsborough,Deering,Gary Bauer,Republican,President,,5
Hillsborough,Deering,"Samuel H. Berry, Jr",Republican,President,,0
Hillsborough,Deering,George W. Bush,Republican,President,,117
Hillsborough,Deering,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Deering,Steve Forbes,Republican,President,,78
Hillsborough,Deering,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Deering,Orrin G. Hatch,Republican,President,,0
Hillsborough,Deering,Alan Lee Keyes,Republican,President,,43
Hillsborough,Deering,Andy Martin,Republican,President,,0
Hillsborough,Deering,John McCain,Republican,President,,151
Hillsborough,Deering,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Deering,Tom Oyler,Republican,President,,0
Hillsborough,Deering,Richard C. Peet,Republican,President,,0
Hillsborough,Deering,Dorian Yeager,Republican,President,,0
Hillsborough,Deering,Bill Bradley,Republican,President,,1
Hillsborough,Deering,Charles Buckley,Republican,President,,0
Hillsborough,Deering,Willie F. Carter,Republican,President,,0
Hillsborough,Deering,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Deering,John B. Eaton,Republican,President,,0
Hillsborough,Deering,Al Gore,Republican,President,,2
Hillsborough,Deering,Mark Greenstein,Republican,President,,0
Hillsborough,Deering,Vincent S. Hamm,Republican,President,,0
Hillsborough,Deering,Heather Harder,Republican,President,,0
Hillsborough,Deering,Thomas Koos,Republican,President,,0
Hillsborough,Deering,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Deering,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Deering,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Deering,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Deering,Michael Skok,Republican,President,,0
Hillsborough,Deering,Jim Taylor,Republican,President,,0
Hillsborough,Deering,Scattered,Republican,President,,1
Hillsborough,Deering,Elizabeth Dole,Republican,President,,NA
Hillsborough,Francestown,Gary Bauer,Republican,President,,2
Hillsborough,Francestown,"Samuel H. Berry, Jr",Republican,President,,0
Hillsborough,Francestown,George W. Bush,Republican,President,,110
Hillsborough,Francestown,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Francestown,Steve Forbes,Republican,President,,90
Hillsborough,Francestown,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Francestown,Orrin G. Hatch,Republican,President,,0
Hillsborough,Francestown,Alan Lee Keyes,Republican,President,,28
Hillsborough,Francestown,Andy Martin,Republican,President,,0
Hillsborough,Francestown,John McCain,Republican,President,,210
Hillsborough,Francestown,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Francestown,Tom Oyler,Republican,President,,1
Hillsborough,Francestown,Richard C. Peet,Republican,President,,0
Hillsborough,Francestown,Dorian Yeager,Republican,President,,0
Hillsborough,Francestown,Bill Bradley,Republican,President,,0
Hillsborough,Francestown,Charles Buckley,Republican,President,,0
Hillsborough,Francestown,Willie F. Carter,Republican,President,,0
Hillsborough,Francestown,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Francestown,John B. Eaton,Republican,President,,0
Hillsborough,Francestown,Al Gore,Republican,President,,0
Hillsborough,Francestown,Mark Greenstein,Republican,President,,0
Hillsborough,Francestown,Vincent S. Hamm,Republican,President,,0
Hillsborough,Francestown,Heather Harder,Republican,President,,0
Hillsborough,Francestown,Thomas Koos,Republican,President,,0
Hillsborough,Francestown,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Francestown,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Francestown,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Francestown,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Francestown,Michael Skok,Republican,President,,0
Hillsborough,Francestown,Jim Taylor,Republican,President,,0
Hillsborough,Francestown,Scattered,Republican,President,,0
Hillsborough,Francestown,Elizabeth Dole,Republican,President,,NA
Hillsborough,Goffstown,Gary Bauer,Republican,President,,15
Hillsborough,Goffstown,"Samuel H. Berry, Jr",Republican,President,,2
Hillsborough,Goffstown,George W. Bush,Republican,President,,1049
Hillsborough,Goffstown,Kenneth A. Capalbo,Republican,President,,1
Hillsborough,Goffstown,Steve Forbes,Republican,President,,790
Hillsborough,Goffstown,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Goffstown,Orrin G. Hatch,Republican,President,,2
Hillsborough,Goffstown,Alan Lee Keyes,Republican,President,,286
Hillsborough,Goffstown,Andy Martin,Republican,President,,0
Hillsborough,Goffstown,John McCain,Republican,President,,1340
Hillsborough,Goffstown,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Goffstown,Tom Oyler,Republican,President,,0
Hillsborough,Goffstown,Richard C. Peet,Republican,President,,0
Hillsborough,Goffstown,Dorian Yeager,Republican,President,,1
Hillsborough,Goffstown,Bill Bradley,Republican,President,,2
Hillsborough,Goffstown,Charles Buckley,Republican,President,,0
Hillsborough,Goffstown,Willie F. Carter,Republican,President,,0
Hillsborough,Goffstown,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Goffstown,John B. Eaton,Republican,President,,0
Hillsborough,Goffstown,Al Gore,Republican,President,,9
Hillsborough,Goffstown,Mark Greenstein,Republican,President,,0
Hillsborough,Goffstown,Vincent S. Hamm,Republican,President,,0
Hillsborough,Goffstown,Heather Harder,Republican,President,,0
Hillsborough,Goffstown,Thomas Koos,Republican,President,,0
Hillsborough,Goffstown,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Goffstown,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Goffstown,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Goffstown,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Goffstown,Michael Skok,Republican,President,,0
Hillsborough,Goffstown,Jim Taylor,Republican,President,,0
Hillsborough,Goffstown,Scattered,Republican,President,,0
Hillsborough,Goffstown,Elizabeth Dole,Republican,President,,NA
Hillsborough,Greenfield,Gary Bauer,Republican,President,,2
Hillsborough,Greenfield,"Samuel H. Berry, Jr",Republican,President,,0
Hillsborough,Greenfield,George W. Bush,Republican,President,,75
Hillsborough,Greenfield,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Greenfield,Steve Forbes,Republican,President,,46
Hillsborough,Greenfield,Mark 'Dick' Harnes,Republican,President,,0
Hillsborough,Greenfield,Orrin G. Hatch,Republican,President,,0
Hillsborough,Greenfield,Alan Lee Keyes,Republican,President,,18
Hillsborough,Greenfield,Andy Martin,Republican,President,,0
Hillsborough,Greenfield,John McCain,Republican,President,,138
Hillsborough,Greenfield,Timothy Lee Mosby,Republican,President,,0
Hillsborough,Greenfield,Tom Oyler,Republican,President,,0
Hillsborough,Greenfield,Richard C. Peet,Republican,President,,0
Hillsborough,Greenfield,Dorian Yeager,Republican,President,,0
Hillsborough,Greenfield,Bill Bradley,Republican,President,,1
Hillsborough,Greenfield,Charles Buckley,Republican,President,,0
Hillsborough,Greenfield,Willie F. Carter,Republican,President,,0
Hillsborough,Greenfield,Randolph 'Randy' W. Crow,Republican,President,,0
Hillsborough,Greenfield,John B. Eaton,Republican,President,,0
Hillsborough,Greenfield,Al Gore,Republican,President,,0
Hillsborough,Greenfield,Mark Greenstein,Republican,President,,0
Hillsborough,Greenfield,Vincent S. Hamm,Republican,President,,0
Hillsborough,Greenfield,Heather Harder,Republican,President,,0
Hillsborough,Greenfield,Thomas Koos,Republican,President,,0
Hillsborough,Greenfield,"Lyndon H. LaRouche, Jr",Republican,President,,0
Hillsborough,Greenfield,Nathaniel Thomas Mullins,Republican,President,,0
Hillsborough,Greenfield,"Edward T. O'Donnell, Jr",Republican,President,,0
Hillsborough,Greenfield,Jeffrey B. Peters,Republican,President,,0
Hillsborough,Greenfield,Michael Skok,Republican,President,,0
Hillsborough,Greenfield,Jim Taylor,Republican,President,,0
Hillsborough,Greenfield,Scattered,Republican,President,,0
Hillsborough,Greenfield,Elizabeth Dole,Republican,President,,NA
Hillsborough,Greenville,Gary Bauer,Republican,President,,2
Hillsborough,Greenville,"Samuel H. Berry, Jr",Republican,President,,0
