county,jurisdiction,candidate,party,office,district,votes
Hillsborough,Merrimack,Lyndon LaRouche Jr.,Democratic,President,,2.0
Hillsborough,Merrimack,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Merrimack,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Merrimack,Jeffrey B. Peters,Democratic,President,,1.0
Hillsborough,Merrimack,Michael Skok,Democratic,President,,0
Hillsborough,Merrimack,Jim Taylor,Democratic,President,,0
Hillsborough,Milford,Heather A. Harder,Democratic,President,,2.0
Hillsborough,Milford,Thomas Koos,Democratic,President,,0
Hillsborough,Milford,Lyndon LaRouche Jr.,Democratic,President,,3.0
Hillsborough,Milford,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Milford,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Milford,Jeffrey B. Peters,Democratic,President,,3.0
Hillsborough,Milford,Michael Skok,Democratic,President,,0
Hillsborough,Milford,Jim Taylor,Democratic,President,,0
Hillsborough,Mont Vernon,Heather A. Harder,Democratic,President,,0
Hillsborough,Mont Vernon,Thomas Koos,Democratic,President,,0
Hillsborough,Mont Vernon,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,Mont Vernon,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Mont Vernon,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Mont Vernon,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Mont Vernon,Michael Skok,Democratic,President,,0
Hillsborough,Mont Vernon,Jim Taylor,Democratic,President,,0
Hillsborough,Nashua Wd1,Heather A. Harder,Democratic,President,,1.0
Hillsborough,Nashua Wd1,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd1,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,Nashua Wd1,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd1,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Nashua Wd1,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Nashua Wd1,Michael Skok,Democratic,President,,1.0
Hillsborough,Nashua Wd1,Jim Taylor,Democratic,President,,0
Hillsborough,Nashua Wd2,Heather A. Harder,Democratic,President,,2.0
Hillsborough,Nashua Wd2,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd2,Lyndon LaRouche Jr.,Democratic,President,,3.0
Hillsborough,Nashua Wd2,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd2,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Nashua Wd2,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Nashua Wd2,Michael Skok,Democratic,President,,0
Hillsborough,Nashua Wd2,Jim Taylor,Democratic,President,,2.0
Hillsborough,Nashua Wd3,Heather A. Harder,Democratic,President,,0
Hillsborough,Nashua Wd3,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd3,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Nashua Wd3,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd3,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Nashua Wd3,Jeffrey B. Peters,Democratic,President,,1.0
Hillsborough,Nashua Wd3,Michael Skok,Democratic,President,,0
Hillsborough,Nashua Wd3,Jim Taylor,Democratic,President,,1.0
Hillsborough,Nashua Wd4,Heather A. Harder,Democratic,President,,2.0
Hillsborough,Nashua Wd4,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd4,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Nashua Wd4,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd4,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Nashua Wd4,Jeffrey B. Peters,Democratic,President,,2.0
Hillsborough,Nashua Wd4,Michael Skok,Democratic,President,,0
Hillsborough,Nashua Wd4,Jim Taylor,Democratic,President,,0
Hillsborough,Nashua Wd5,Heather A. Harder,Democratic,President,,0
Hillsborough,Nashua Wd5,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd5,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Nashua Wd5,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd5,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Nashua Wd5,Jeffrey B. Peters,Democratic,President,,1.0
Hillsborough,Nashua Wd5,Michael Skok,Democratic,President,,0
Hillsborough,Nashua Wd5,Jim Taylor,Democratic,President,,0
Hillsborough,Nashua Wd6,Heather A. Harder,Democratic,President,,0
Hillsborough,Nashua Wd6,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd6,Lyndon LaRouche Jr.,Democratic,President,,3.0
Hillsborough,Nashua Wd6,Nathaniel T. Mullins,Democratic,President,,2.0
Hillsborough,Nashua Wd6,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Nashua Wd6,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Nashua Wd6,Michael Skok,Democratic,President,,0
Hillsborough,Nashua Wd6,Jim Taylor,Democratic,President,,1.0
Hillsborough,Nashua Wd7,Heather A. Harder,Democratic,President,,1.0
Hillsborough,Nashua Wd7,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd7,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,Nashua Wd7,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd7,Edward T. O'Donnell Jr.,Democratic,President,,1.0
Hillsborough,Nashua Wd7,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Nashua Wd7,Michael Skok,Democratic,President,,1.0
Hillsborough,Nashua Wd7,Jim Taylor,Democratic,President,,2.0
Hillsborough,Nashua Wd8,Heather A. Harder,Democratic,President,,0
Hillsborough,Nashua Wd8,Thomas Koos,Democratic,President,,0
Hillsborough,Nashua Wd8,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Nashua Wd8,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd8,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Nashua Wd8,Jeffrey B. Peters,Democratic,President,,2.0
Hillsborough,Nashua Wd8,Michael Skok,Democratic,President,,0
Hillsborough,Nashua Wd8,Jim Taylor,Democratic,President,,0
Hillsborough,Nashua Wd9,Heather A. Harder,Democratic,President,,0
Hillsborough,Nashua Wd9,Thomas Koos,Democratic,President,,1.0
Hillsborough,Nashua Wd9,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Nashua Wd9,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Nashua Wd9,Edward T. O'Donnell Jr.,Democratic,President,,2.0
Hillsborough,Nashua Wd9,Jeffrey B. Peters,Democratic,President,,2.0
Hillsborough,Nashua Wd9,Michael Skok,Democratic,President,,0
Hillsborough,Nashua Wd9,Jim Taylor,Democratic,President,,1.0
Hillsborough,New Boston,Heather A. Harder,Democratic,President,,1.0
Hillsborough,New Boston,Thomas Koos,Democratic,President,,0
Hillsborough,New Boston,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,New Boston,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,New Boston,Edward T. O'Donnell Jr.,Democratic,President,,1.0
Hillsborough,New Boston,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,New Boston,Michael Skok,Democratic,President,,0
Hillsborough,New Boston,Jim Taylor,Democratic,President,,1.0
Hillsborough,New Ipswich,Heather A. Harder,Democratic,President,,0
Hillsborough,New Ipswich,Thomas Koos,Democratic,President,,1.0
Hillsborough,New Ipswich,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,New Ipswich,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,New Ipswich,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,New Ipswich,Jeffrey B. Peters,Democratic,President,,1.0
Hillsborough,New Ipswich,Michael Skok,Democratic,President,,0
Hillsborough,New Ipswich,Jim Taylor,Democratic,President,,0
Hillsborough,Pelham,Heather A. Harder,Democratic,President,,3.0
Hillsborough,Pelham,Thomas Koos,Democratic,President,,0
Hillsborough,Pelham,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Pelham,Nathaniel T. Mullins,Democratic,President,,2.0
Hillsborough,Pelham,Edward T. O'Donnell Jr.,Democratic,President,,1.0
Hillsborough,Pelham,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Pelham,Michael Skok,Democratic,President,,0
Hillsborough,Pelham,Jim Taylor,Democratic,President,,1.0
Hillsborough,Peterborough,Heather A. Harder,Democratic,President,,5.0
Hillsborough,Peterborough,Thomas Koos,Democratic,President,,0
Hillsborough,Peterborough,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Peterborough,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Peterborough,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Peterborough,Jeffrey B. Peters,Democratic,President,,1.0
Hillsborough,Peterborough,Michael Skok,Democratic,President,,1.0
Hillsborough,Peterborough,Jim Taylor,Democratic,President,,1.0
Hillsborough,Sharon,Heather A. Harder,Democratic,President,,0
Hillsborough,Sharon,Thomas Koos,Democratic,President,,0
Hillsborough,Sharon,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,Sharon,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Sharon,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Sharon,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Sharon,Michael Skok,Democratic,President,,0
Hillsborough,Sharon,Jim Taylor,Democratic,President,,0
Hillsborough,Temple,Heather A. Harder,Democratic,President,,0
Hillsborough,Temple,Thomas Koos,Democratic,President,,0
Hillsborough,Temple,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,Temple,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Temple,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Temple,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Temple,Michael Skok,Democratic,President,,0
Hillsborough,Temple,Jim Taylor,Democratic,President,,0
Hillsborough,Weare,Heather A. Harder,Democratic,President,,2.0
Hillsborough,Weare,Thomas Koos,Democratic,President,,0
Hillsborough,Weare,Lyndon LaRouche Jr.,Democratic,President,,1.0
Hillsborough,Weare,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Weare,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Weare,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Weare,Michael Skok,Democratic,President,,0
Hillsborough,Weare,Jim Taylor,Democratic,President,,1.0
Hillsborough,Wilton,Heather A. Harder,Democratic,President,,1.0
Hillsborough,Wilton,Thomas Koos,Democratic,President,,0
Hillsborough,Wilton,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,Wilton,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Wilton,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Wilton,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Wilton,Michael Skok,Democratic,President,,0
Hillsborough,Wilton,Jim Taylor,Democratic,President,,0
Hillsborough,Windsor,Heather A. Harder,Democratic,President,,0
Hillsborough,Windsor,Thomas Koos,Democratic,President,,0
Hillsborough,Windsor,Lyndon LaRouche Jr.,Democratic,President,,0
Hillsborough,Windsor,Nathaniel T. Mullins,Democratic,President,,0
Hillsborough,Windsor,Edward T. O'Donnell Jr.,Democratic,President,,0
Hillsborough,Windsor,Jeffrey B. Peters,Democratic,President,,0
Hillsborough,Windsor,Michael Skok,Democratic,President,,0
Hillsborough,Windsor,Jim Taylor,Democratic,President,,0
Hillsborough,,Heather A. Harder,Democratic,President,,36.0
Hillsborough,,Thomas Koos,Democratic,President,,11.0
Hillsborough,,Lyndon LaRouche Jr.,Democratic,President,,47.0
Hillsborough,,Nathaniel T. Mullins,Democratic,President,,6.0
Hillsborough,,Edward T. O'Donnell Jr.,Democratic,President,,17.0
Hillsborough,,Jeffrey B. Peters,Democratic,President,,43.0
Hillsborough,,Michael Skok,Democratic,President,,8.0
Hillsborough,,Jim Taylor,Democratic,President,,31.0
Hillsborough,Amherst,Gary Bauer,Republican,President,,0
Hillsborough,Amherst,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Amherst,George W. Bush,Republican,President,,4.0
Hillsborough,Amherst,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Amherst,Steve Forbes,Republican,President,,3.0
Hillsborough,Amherst,Mark Dick Harnes,Republican,President,,0
Hillsborough,Amherst,Orrin Hatch,Republican,President,,0
Hillsborough,Amherst,Alan Keyes,Republican,President,,0
Hillsborough,Antrim,Gary Bauer,Republican,President,,0
Hillsborough,Antrim,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Antrim,George W. Bush,Republican,President,,0
Hillsborough,Antrim,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Antrim,Steve Forbes,Republican,President,,0
Hillsborough,Antrim,Mark Dick Harnes,Republican,President,,0
Hillsborough,Antrim,Orrin Hatch,Republican,President,,0
Hillsborough,Antrim,Alan Keyes,Republican,President,,0
Hillsborough,Bedford,Gary Bauer,Republican,President,,1.0
Hillsborough,Bedford,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Bedford,George W. Bush,Republican,President,,12.0
Hillsborough,Bedford,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Bedford,Steve Forbes,Republican,President,,19.0
Hillsborough,Bedford,Mark Dick Harnes,Republican,President,,0
Hillsborough,Bedford,Orrin Hatch,Republican,President,,0
Hillsborough,Bedford,Alan Keyes,Republican,President,,2.0
Hillsborough,Bennington,Gary Bauer,Republican,President,,0
Hillsborough,Bennington,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Bennington,George W. Bush,Republican,President,,0
Hillsborough,Bennington,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Bennington,Steve Forbes,Republican,President,,3.0
Hillsborough,Bennington,Mark Dick Harnes,Republican,President,,0
Hillsborough,Bennington,Orrin Hatch,Republican,President,,0
Hillsborough,Bennington,Alan Keyes,Republican,President,,2.0
Hillsborough,Brookline,Gary Bauer,Republican,President,,0
Hillsborough,Brookline,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Brookline,George W. Bush,Republican,President,,1.0
Hillsborough,Brookline,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Brookline,Steve Forbes,Republican,President,,0
Hillsborough,Brookline,Mark Dick Harnes,Republican,President,,0
Hillsborough,Brookline,Orrin Hatch,Republican,President,,0
Hillsborough,Brookline,Alan Keyes,Republican,President,,0
Hillsborough,Deering,Gary Bauer,Republican,President,,0
Hillsborough,Deering,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Deering,George W. Bush,Republican,President,,0
Hillsborough,Deering,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Deering,Steve Forbes,Republican,President,,0
Hillsborough,Deering,Mark Dick Harnes,Republican,President,,0
Hillsborough,Deering,Orrin Hatch,Republican,President,,0
Hillsborough,Deering,Alan Keyes,Republican,President,,0
Hillsborough,Francestown,Gary Bauer,Republican,President,,0
Hillsborough,Francestown,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Francestown,George W. Bush,Republican,President,,0
Hillsborough,Francestown,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Francestown,Steve Forbes,Republican,President,,0
Hillsborough,Francestown,Mark Dick Harnes,Republican,President,,0
Hillsborough,Francestown,Orrin Hatch,Republican,President,,0
Hillsborough,Francestown,Alan Keyes,Republican,President,,0
Hillsborough,Goffstown,Gary Bauer,Republican,President,,1.0
Hillsborough,Goffstown,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Goffstown,George W. Bush,Republican,President,,7.0
Hillsborough,Goffstown,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Goffstown,Steve Forbes,Republican,President,,18.0
Hillsborough,Goffstown,Mark Dick Harnes,Republican,President,,0
Hillsborough,Goffstown,Orrin Hatch,Republican,President,,0
Hillsborough,Goffstown,Alan Keyes,Republican,President,,9.0
Hillsborough,Greenfield,Gary Bauer,Republican,President,,0
Hillsborough,Greenfield,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Greenfield,George W. Bush,Republican,President,,0
Hillsborough,Greenfield,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Greenfield,Steve Forbes,Republican,President,,1.0
Hillsborough,Greenfield,Mark Dick Harnes,Republican,President,,0
Hillsborough,Greenfield,Orrin Hatch,Republican,President,,0
Hillsborough,Greenfield,Alan Keyes,Republican,President,,1.0
Hillsborough,Greenville,Gary Bauer,Republican,President,,0
Hillsborough,Greenville,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Greenville,George W. Bush,Republican,President,,3.0
Hillsborough,Greenville,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Greenville,Steve Forbes,Republican,President,,0
Hillsborough,Greenville,Mark Dick Harnes,Republican,President,,0
Hillsborough,Greenville,Orrin Hatch,Republican,President,,0
Hillsborough,Greenville,Alan Keyes,Republican,President,,0
Hillsborough,Hancock,Gary Bauer,Republican,President,,0
Hillsborough,Hancock,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Hancock,George W. Bush,Republican,President,,0
Hillsborough,Hancock,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Hancock,Steve Forbes,Republican,President,,0
Hillsborough,Hancock,Mark Dick Harnes,Republican,President,,0
Hillsborough,Hancock,Orrin Hatch,Republican,President,,0
Hillsborough,Hancock,Alan Keyes,Republican,President,,0
Hillsborough,Hillsborough,Gary Bauer,Republican,President,,0
Hillsborough,Hillsborough,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Hillsborough,George W. Bush,Republican,President,,0
Hillsborough,Hillsborough,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Hillsborough,Steve Forbes,Republican,President,,0
Hillsborough,Hillsborough,Mark Dick Harnes,Republican,President,,0
Hillsborough,Hillsborough,Orrin Hatch,Republican,President,,0
Hillsborough,Hillsborough,Alan Keyes,Republican,President,,0
Hillsborough,Hollis,Gary Bauer,Republican,President,,0
Hillsborough,Hollis,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Hollis,George W. Bush,Republican,President,,3.0
Hillsborough,Hollis,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Hollis,Steve Forbes,Republican,President,,2.0
Hillsborough,Hollis,Mark Dick Harnes,Republican,President,,0
Hillsborough,Hollis,Orrin Hatch,Republican,President,,0
Hillsborough,Hollis,Alan Keyes,Republican,President,,1.0
Hillsborough,Hudson,Gary Bauer,Republican,President,,0
Hillsborough,Hudson,"Samuel H. Berry, Jr.",Republican,President,,0
Hillsborough,Hudson,George W. Bush,Republican,President,,6.0
Hillsborough,Hudson,Kenneth A. Capalbo,Republican,President,,0
Hillsborough,Hudson,Steve Forbes,Republican,President,,9.0
Hillsborough,Hudson,Mark Dick Harnes,Republican,President,,0
Hillsborough,Hudson,Orrin Hatch,Republican,President,,0
Hillsborough,Hudson,Alan Keyes,Republican,President,,0
