county,town,office,party,candidate,votes
,Candia,Congressional District 1,,Scatter,1.0
,Chatham,Congressional District 1,R,Frank C. Guinta,73.0
,Chatham,Congressional District 1,D,Carol Shea-Porter,69.0
,Chatham,Congressional District 1,,Scatter,
,Chester,Congressional District 1,R,Frank C. Guinta,1208.0
,Chester,Congressional District 1,D,Carol Shea-Porter,705.0
,Chester,Congressional District 1,,Scatter,
,Conway,Congressional District 1,R,Frank C. Guinta,1368.0
,Conway,Congressional District 1,D,Carol Shea-Porter,1900.0
,Conway,Congressional District 1,,Scatter,5.0
,Danville,Congressional District 1,R,Frank C. Guinta,971.0
,Danville,Congressional District 1,D,Carol Shea-Porter,605.0
,Danville,Congressional District 1,,Scatter,4.0
,Derry,Congressional District 1,R,Frank C. Guinta,5740.0
,Derry,Congressional District 1,D,Carol Shea-Porter,4312.0
,Derry,Congressional District 1,,Scatter,
,Dover - Ward 1,Congressional District 1,R,Frank C. Guinta,546.0
,Dover - Ward 1,Congressional District 1,D,Carol Shea-Porter,1138.0
,Dover - Ward 1,Congressional District 1,,Scatter,6.0
,Dover - Ward 2,Congressional District 1,R,Frank C. Guinta,562.0
,Dover - Ward 2,Congressional District 1,D,Carol Shea-Porter,1147.0
,Dover - Ward 2,Congressional District 1,,Scatter,
,Dover - Ward 3,Congressional District 1,R,Frank C. Guinta,1067.0
,Dover - Ward 3,Congressional District 1,D,Carol Shea-Porter,1294.0
,Dover - Ward 3,Congressional District 1,,Scatter,5.0
,Dover - Ward 4,Congressional District 1,R,Frank C. Guinta,827.0
,Dover - Ward 4,Congressional District 1,D,Carol Shea-Porter,1200.0
,Dover - Ward 4,Congressional District 1,,Scatter,8.0
,Dover - Ward 5,Congressional District 1,R,Frank C. Guinta,629.0
,Dover - Ward 5,Congressional District 1,D,Carol Shea-Porter,850.0
,Dover - Ward 5,Congressional District 1,,Scatter,2.0
,Dover - Ward 6,Congressional District 1,R,Frank C. Guinta,733.0
,Dover - Ward 6,Congressional District 1,D,Carol Shea-Porter,889.0
,Dover - Ward 6,Congressional District 1,,Scatter,3.0
,Durham,Congressional District 1,R,Frank C. Guinta,1269.0
,Durham,Congressional District 1,D,Carol Shea-Porter,2875.0
,Durham,Congressional District 1,,Scatter,13.0
,East Kingston,Congressional District 1,R,Frank C. Guinta,691.0
,East Kingston,Congressional District 1,D,Carol Shea-Porter,413.0
,East Kingston,Congressional District 1,,Scatter,3.0
,Eaton,Congressional District 1,R,Frank C. Guinta,102.0
,Eaton,Congressional District 1,D,Carol Shea-Porter,131.0
,Eaton,Congressional District 1,,Scatter,2.0
,Effingham,Congressional District 1,R,Frank C. Guinta,261.0
,Effingham,Congressional District 1,D,Carol Shea-Porter,278.0
,Effingham,Congressional District 1,,Scatter,1.0
,Epping,Congressional District 1,R,Frank C. Guinta,1242.0
,Epping,Congressional District 1,D,Carol Shea-Porter,1153.0
,Epping,Congressional District 1,,Scatter,5.0
,Exeter,Congressional District 1,R,Frank C. Guinta,2635.0
,Exeter,Congressional District 1,D,Carol Shea-Porter,3803.0
,Exeter,Congressional District 1,,Scatter,
,Farmington,Congressional District 1,R,Frank C. Guinta,1000.0
,Farmington,Congressional District 1,D,Carol Shea-Porter,876.0
,Farmington,Congressional District 1,,Scatter,
,Freedom,Congressional District 1,R,Frank C. Guinta,354.0
,Freedom,Congressional District 1,D,Carol Shea-Porter,367.0
,Freedom,Congressional District 1,,Scatter,1.0
,Fremont,Congressional District 1,R,Frank C. Guinta,1055.0
,Fremont,Congressional District 1,D,Carol Shea-Porter,669.0
,Fremont,Congressional District 1,,Scatter,6.0
,Gilford,Congressional District 1,R,Frank C. Guinta,1848.0
,Gilford,Congressional District 1,D,Carol Shea-Porter,1462.0
,Gilford,Congressional District 1,,Scatter,8.0
,Gilmanton,Congressional District 1,R,Frank C. Guinta,864.0
,Gilmanton,Congressional District 1,D,Carol Shea-Porter,616.0
,Gilmanton,Congressional District 1,,Scatter,1.0
,Goffstown,Congressional District 1,R,Frank C. Guinta,3411.0
,Goffstown,Congressional District 1,D,Carol Shea-Porter,2712.0
,Goffstown,Congressional District 1,,Scatter,18.0
,Greenland,Congressional District 1,R,Frank C. Guinta,905.0
,Greenland,Congressional District 1,D,Carol Shea-Porter,939.0
,Greenland,Congressional District 1,,Scatter,2.0
,Hale's Location,Congressional District 1,R,Frank C. Guinta,87.0
,Hale's Location,Congressional District 1,D,Carol Shea-Porter,25.0
,Hale's Location,Congressional District 1,,Scatter,
,Hampstead,Congressional District 1,R,Frank C. Guinta,2373.0
,Hampstead,Congressional District 1,D,Carol Shea-Porter,1381.0
,Hampstead,Congressional District 1,,Scatter,
,Hampton,Congressional District 1,R,Frank C. Guinta,3554.0
,Hampton,Congressional District 1,D,Carol Shea-Porter,3350.0
,Hampton,Congressional District 1,,Scatter,11.0
,Hampton Falls,Congressional District 1,R,Frank C. Guinta,710.0
,Hampton Falls,Congressional District 1,D,Carol Shea-Porter,414.0
,Hampton Falls,Congressional District 1,,Scatter,1.0
,Hart's Location,Congressional District 1,R,Frank C. Guinta,5.0
,Hart's Location,Congressional District 1,D,Carol Shea-Porter,20.0
,Hart's Location,Congressional District 1,,Scatter,
,Hooksett,Congressional District 1,R,Frank C. Guinta,2856.0
,Hooksett,Congressional District 1,D,Carol Shea-Porter,2179.0
,Hooksett,Congressional District 1,,Scatter,
,Jackson,Congressional District 1,R,Frank C. Guinta,190.0
,Jackson,Congressional District 1,D,Carol Shea-Porter,356.0
,Jackson,Congressional District 1,,Scatter,2.0
,Kensington,Congressional District 1,R,Frank C. Guinta,566.0
,Kensington,Congressional District 1,D,Carol Shea-Porter,458.0
,Kensington,Congressional District 1,,Scatter,
,Kingston,Congressional District 1,R,Frank C. Guinta,1381.0
,Kingston,Congressional District 1,D,Carol Shea-Porter,944.0
,Kingston,Congressional District 1,,Scatter,
,Laconia - Ward 1,Congressional District 1,R,Frank C. Guinta,639.0
,Laconia - Ward 1,Congressional District 1,D,Carol Shea-Porter,446.0
,Laconia - Ward 1,Congressional District 1,,Scatter,
,Laconia - Ward 2,Congressional District 1,R,Frank C. Guinta,404.0
,Laconia - Ward 2,Congressional District 1,D,Carol Shea-Porter,328.0
,Laconia - Ward 2,Congressional District 1,,Scatter,
,Laconia - Ward 3,Congressional District 1,R,Frank C. Guinta,468.0
,Laconia - Ward 3,Congressional District 1,D,Carol Shea-Porter,473.0
,Laconia - Ward 3,Congressional District 1,,Scatter,
,Laconia - Ward 4,Congressional District 1,R,Frank C. Guinta,383.0
,Laconia - Ward 4,Congressional District 1,D,Carol Shea-Porter,379.0
,Laconia - Ward 4,Congressional District 1,,Scatter,
,Laconia - Ward 5,Congressional District 1,R,Frank C. Guinta,307.0
,Laconia - Ward 5,Congressional District 1,D,Carol Shea-Porter,313.0
,Laconia - Ward 5,Congressional District 1,,Scatter,2.0
,Laconia - Ward 6,Congressional District 1,R,Frank C. Guinta,703.0
,Laconia - Ward 6,Congressional District 1,D,Carol Shea-Porter,516.0
,Laconia - Ward 6,Congressional District 1,,Scatter,2.0
,Lee,Congressional District 1,R,Frank C. Guinta,726.0
,Lee,Congressional District 1,D,Carol Shea-Porter,1169.0
,Lee,Congressional District 1,,Scatter,1.0
,Londonderry,Congressional District 1,R,Frank C. Guinta,5153.0
,Londonderry,Congressional District 1,D,Carol Shea-Porter,3612.0
,Londonderry,Congressional District 1,,Scatter,28.0
,Madbury,Congressional District 1,R,Frank C. Guinta,361.0
,Madbury,Congressional District 1,D,Carol Shea-Porter,527.0
,Madbury,Congressional District 1,,Scatter,1.0
,Madison,Congressional District 1,R,Frank C. Guinta,452.0
,Madison,Congressional District 1,D,Carol Shea-Porter,566.0
,Madison,Congressional District 1,,Scatter,
,Manchester - Ward 1,Congressional District 1,R,Frank C. Guinta,1863.0
,Manchester - Ward 1,Congressional District 1,D,Carol Shea-Porter,2076.0
,Manchester - Ward 1,Congressional District 1,,Scatter,15.0
,Manchester - Ward 2,Congressional District 1,R,Frank C. Guinta,1462.0
,Manchester - Ward 2,Congressional District 1,D,Carol Shea-Porter,1697.0
,Manchester - Ward 2,Congressional District 1,,Scatter,5.0
,Manchester - Ward 3,Congressional District 1,R,Frank C. Guinta,660.0
,Manchester - Ward 3,Congressional District 1,D,Carol Shea-Porter,929.0
,Manchester - Ward 3,Congressional District 1,,Scatter,4.0
,Manchester - Ward 4,Congressional District 1,R,Frank C. Guinta,879.0
,Manchester - Ward 4,Congressional District 1,D,Carol Shea-Porter,1083.0
,Manchester - Ward 4,Congressional District 1,,Scatter,5.0
,Manchester - Ward 5,Congressional District 1,R,Frank C. Guinta,626.0
,Manchester - Ward 5,Congressional District 1,D,Carol Shea-Porter,830.0
,Manchester - Ward 5,Congressional District 1,,Scatter,2.0
,Manchester - Ward 6,Congressional District 1,R,Frank C. Guinta,1678.0
,Manchester - Ward 6,Congressional District 1,D,Carol Shea-Porter,1542.0
,Manchester - Ward 6,Congressional District 1,,Scatter,20.0
,Manchester - Ward 7,Congressional District 1,R,Frank C. Guinta,1026.0
,Manchester - Ward 7,Congressional District 1,D,Carol Shea-Porter,1181.0
,Manchester - Ward 7,Congressional District 1,,Scatter,7.0
,Manchester - Ward 8,Congressional District 1,R,Frank C. Guinta,1799.0
,Manchester - Ward 8,Congressional District 1,D,Carol Shea-Porter,1490.0
,Manchester - Ward 8,Congressional District 1,,Scatter,12.0
,Manchester - Ward 9,Congressional District 1,R,Frank C. Guinta,1201.0
,Manchester - Ward 9,Congressional District 1,D,Carol Shea-Porter,1337.0
,Manchester - Ward 9,Congressional District 1,,Scatter,4.0
,Manchester - Ward 10,Congressional District 1,R,Frank C. Guinta,1238.0
,Manchester - Ward 10,Congressional District 1,D,Carol Shea-Porter,1348.0
,Manchester - Ward 10,Congressional District 1,,Scatter,5.0
,Manchester - Ward 11,Congressional District 1,R,Frank C. Guinta,824.0
,Manchester - Ward 11,Congressional District 1,D,Carol Shea-Porter,907.0
,Manchester - Ward 11,Congressional District 1,,Scatter,20.0
,Manchester - Ward 12,Congressional District 1,R,Frank C. Guinta,1194.0
,Manchester - Ward 12,Congressional District 1,D,Carol Shea-Porter,1231.0
,Manchester - Ward 12,Congressional District 1,,Scatter,8.0
,Meredith,Congressional District 1,R,Frank C. Guinta,1613.0
,Meredith,Congressional District 1,D,Carol Shea-Porter,1294.0
,Meredith,Congressional District 1,,Scatter,2.0
,Merrimack,Congressional District 1,R,Frank C. Guinta,5595.0
,Merrimack,Congressional District 1,D,Carol Shea-Porter,4215.0
,Merrimack,Congressional District 1,,Scatter,
,Middleton,Congressional District 1,R,Frank C. Guinta,341.0
,Middleton,Congressional District 1,D,Carol Shea-Porter,244.0
,Middleton,Congressional District 1,,Scatter,2.0
,Milton,Congressional District 1,R,Frank C. Guinta,840.0
,Milton,Congressional District 1,D,Carol Shea-Porter,664.0
,Milton,Congressional District 1,,Scatter,2.0
,Moultonborough,Congressional District 1,R,Frank C. Guinta,1457.0
,Moultonborough,Congressional District 1,D,Carol Shea-Porter,896.0
,Moultonborough,Congressional District 1,,Scatter,4.0
,New Castle,Congressional District 1,R,Frank C. Guinta,326.0
,New Castle,Congressional District 1,D,Carol Shea-Porter,325.0
,New Castle,Congressional District 1,,Scatter,5.0
,New Durham,Congressional District 1,R,Frank C. Guinta,670.0
,New Durham,Congressional District 1,D,Carol Shea-Porter,455.0
,New Durham,Congressional District 1,,Scatter,1.0
,New Hampton,Congressional District 1,R,Frank C. Guinta,513.0
,New Hampton,Congressional District 1,D,Carol Shea-Porter,414.0
,New Hampton,Congressional District 1,,Scatter,3.0
,Newfields,Congressional District 1,R,Frank C. Guinta,418.0
,Newfields,Congressional District 1,D,Carol Shea-Porter,412.0
,Newfields,Congressional District 1,,Scatter,2.0
,Newington,Congressional District 1,R,Frank C. Guinta,263.0
,Newington,Congressional District 1,D,Carol Shea-Porter,203.0
,Newington,Congressional District 1,,Scatter,1.0
,Newmarket,Congressional District 1,R,Frank C. Guinta,1326.0
,Newmarket,Congressional District 1,D,Carol Shea-Porter,2077.0
,Newmarket,Congressional District 1,,Scatter,6.0
,Newton,Congressional District 1,R,Frank C. Guinta,1002.0
,Newton,Congressional District 1,D,Carol Shea-Porter,686.0
,Newton,Congressional District 1,,Scatter,2.0
,North Hampton,Congressional District 1,R,Frank C. Guinta,1182.0
,North Hampton,Congressional District 1,D,Carol Shea-Porter,1036.0
,North Hampton,Congressional District 1,,Scatter,11.0
,Nottingham,Congressional District 1,R,Frank C. Guinta,1074.0
,Nottingham,Congressional District 1,D,Carol Shea-Porter,925.0
,Nottingham,Congressional District 1,,Scatter,1.0
,Ossipee,Congressional District 1,R,Frank C. Guinta,768.0
,Ossipee,Congressional District 1,D,Carol Shea-Porter,617.0
,Ossipee,Congressional District 1,,Scatter,4.0
,Plaistow,Congressional District 1,R,Frank C. Guinta,1618.0
,Plaistow,Congressional District 1,D,Carol Shea-Porter,1041.0
,Plaistow,Congressional District 1,,Scatter,4.0
,Portsmouth - Ward 1,Congressional District 1,R,Frank C. Guinta,540.0
,Portsmouth - Ward 1,Congressional District 1,D,Carol Shea-Porter,1300.0
,Portsmouth - Ward 1,Congressional District 1,,Scatter,1.0
,Portsmouth - Ward 2,Congressional District 1,R,Frank C. Guinta,560.0
,Portsmouth - Ward 2,Congressional District 1,D,Carol Shea-Porter,1544.0
,Portsmouth - Ward 2,Congressional District 1,,Scatter,10.0
,Portsmouth - Ward 3,Congressional District 1,R,Frank C. Guinta,617.0
,Portsmouth - Ward 3,Congressional District 1,D,Carol Shea-Porter,1088.0
,Portsmouth - Ward 3,Congressional District 1,,Scatter,6.0
,Portsmouth - Ward 4,Congressional District 1,R,Frank C. Guinta,630.0
,Portsmouth - Ward 4,Congressional District 1,D,Carol Shea-Porter,962.0
,Portsmouth - Ward 4,Congressional District 1,,Scatter,6.0
,Portsmouth - Ward 5,Congressional District 1,R,Frank C. Guinta,548.0
,Portsmouth - Ward 5,Congressional District 1,D,Carol Shea-Porter,1356.0
,Portsmouth - Ward 5,Congressional District 1,,Scatter,6.0
,Raymond,Congressional District 1,R,Frank C. Guinta,1960.0
,Raymond,Congressional District 1,D,Carol Shea-Porter,1284.0
,Raymond,Congressional District 1,,Scatter,6.0
,Rochester - Ward 1,Congressional District 1,R,Frank C. Guinta,898.0
,Rochester - Ward 1,Congressional District 1,D,Carol Shea-Porter,814.0
,Rochester - Ward 1,Congressional District 1,,Scatter,1.0
,Rochester - Ward 2,Congressional District 1,R,Frank C. Guinta,916.0
,Rochester - Ward 2,Congressional District 1,D,Carol Shea-Porter,825.0
,Rochester - Ward 2,Congressional District 1,,Scatter,7.0
,Rochester - Ward 3,Congressional District 1,R,Frank C. Guinta,847.0
,Rochester - Ward 3,Congressional District 1,D,Carol Shea-Porter,704.0
,Rochester - Ward 3,Congressional District 1,,Scatter,1.0
,Rochester - Ward 4,Congressional District 1,R,Frank C. Guinta,769.0
,Rochester - Ward 4,Congressional District 1,D,Carol Shea-Porter,766.0
,Rochester - Ward 4,Congressional District 1,,Scatter,1.0
,Rochester - Ward 5,Congressional District 1,R,Frank C. Guinta,807.0
,Rochester - Ward 5,Congressional District 1,D,Carol Shea-Porter,796.0
,Rochester - Ward 5,Congressional District 1,,Scatter,1.0
,Rochester - Ward 6,Congressional District 1,R,Frank C. Guinta,599.0
,Rochester - Ward 6,Congressional District 1,D,Carol Shea-Porter,688.0
,Rochester - Ward 6,Congressional District 1,,Scatter,2.0
,Rollinsford,Congressional District 1,R,Frank C. Guinta,506.0
,Rollinsford,Congressional District 1,D,Carol Shea-Porter,577.0
,Rollinsford,Congressional District 1,,Scatter,0.0
,Rye,Congressional District 1,R,Frank C. Guinta,1462.0
,Rye,Congressional District 1,D,Carol Shea-Porter,1550.0
,Rye,Congressional District 1,,Scatter,8.0
,Sanbornton,Congressional District 1,R,Frank C. Guinta,704.0
,Sanbornton,Congressional District 1,D,Carol Shea-Porter,646.0
,Sanbornton,Congressional District 1,,Scatter,7.0
,Sandown,Congressional District 1,R,Frank C. Guinta,1403.0
,Sandown,Congressional District 1,D,Carol Shea-Porter,787.0
,Sandown,Congressional District 1,,Scatter,3.0
,Sandwich,Congressional District 1,R,Frank C. Guinta,315.0
,Sandwich,Congressional District 1,D,Carol Shea-Porter,475.0
,Sandwich,Congressional District 1,,Scatter,2.0
